Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
02/14/2017 09:00," 10,121.63 "," 1,275.19 "," 2,375.17 ", 878.85 ," 12,868.63 "," 2,770.35 "," 5,334.62 "," 1,216.47 "," 36,840.91 "
02/14/2017 10:00," 10,147.52 "," 1,303.34 "," 2,362.33 ", 886.62 ," 13,009.23 "," 2,770.38 "," 5,440.43 "," 1,210.73 "," 37,130.57 "
02/14/2017 11:00," 10,152.11 "," 1,314.99 "," 2,336.40 ", 886.55 ," 13,212.55 "," 2,765.17 "," 5,500.64 "," 1,200.12 "," 37,368.54 "
02/14/2017 12:00," 10,111.88 "," 1,321.33 "," 2,338.08 ", 888.06 ," 13,346.44 "," 2,771.81 "," 5,459.53 "," 1,185.07 "," 37,422.20 "
02/14/2017 13:00," 10,153.69 "," 1,298.17 "," 2,336.51 ", 876.63 ," 13,322.44 "," 2,796.58 "," 5,403.11 "," 1,175.27 "," 37,362.40 "
02/14/2017 14:00," 10,154.26 "," 1,319.04 "," 2,332.94 ", 879.45 ," 13,151.65 "," 2,841.56 "," 5,379.01 "," 1,165.67 "," 37,223.59 "
02/14/2017 15:00," 10,030.05 "," 1,282.86 "," 2,333.09 ", 880.55 ," 13,043.45 "," 2,902.78 "," 5,350.92 "," 1,154.08 "," 36,977.78 "
02/14/2017 16:00," 9,894.04 "," 1,295.84 "," 2,346.53 ", 879.88 ," 13,063.10 "," 2,951.24 "," 5,358.24 "," 1,154.00 "," 36,942.87 "
02/14/2017 17:00," 9,804.57 "," 1,308.67 "," 2,372.65 ", 889.50 ," 13,387.50 "," 2,973.18 "," 5,429.06 "," 1,183.36 "," 37,348.50 "
02/14/2017 18:00," 9,800.29 "," 1,350.87 "," 2,391.24 ", 907.53 ," 14,054.53 "," 2,920.84 "," 5,649.37 "," 1,212.76 "," 38,287.43 "
02/14/2017 19:00," 10,164.20 "," 1,428.20 "," 2,440.60 ", 935.67 ," 14,709.20 "," 2,976.83 "," 6,108.49 "," 1,264.53 "," 40,027.71 "
02/14/2017 20:00," 10,192.23 "," 1,439.14 "," 2,462.78 ", 930.48 ," 14,735.46 "," 3,039.95 "," 6,216.39 "," 1,283.74 "," 40,300.17 "
02/14/2017 21:00," 10,035.40 "," 1,406.72 "," 2,452.75 ", 915.05 ," 14,511.05 "," 2,985.99 "," 6,145.32 "," 1,278.42 "," 39,730.70 "
02/14/2017 22:00," 9,667.87 "," 1,338.32 "," 2,413.19 ", 882.41 ," 13,927.70 "," 2,868.25 "," 5,889.20 "," 1,240.07 "," 38,227.01 "
02/14/2017 23:00," 9,120.82 "," 1,269.43 "," 2,349.71 ", 828.07 ," 12,935.11 "," 2,683.24 "," 5,496.15 "," 1,175.08 "," 35,857.61 "
02/14/2017 24:00," 8,585.54 "," 1,199.81 "," 2,295.63 ", 785.47 ," 12,015.79 "," 2,446.47 "," 5,088.31 "," 1,116.15 "," 33,533.17 "
02/15/2017 01:00," 8,210.09 "," 1,182.60 "," 2,247.06 ", 749.36 ," 11,408.80 "," 2,273.46 "," 4,854.00 "," 1,079.86 "," 32,005.23 "
02/15/2017 02:00," 8,041.88 "," 1,138.22 "," 2,245.36 ", 740.19 ," 11,100.06 "," 2,180.58 "," 4,752.81 "," 1,073.65 "," 31,272.74 "
02/15/2017 03:00," 7,968.11 "," 1,143.38 "," 2,248.76 ", 741.98 ," 10,998.75 "," 2,129.66 "," 4,719.84 "," 1,074.68 "," 31,025.15 "
02/15/2017 04:00," 8,043.40 "," 1,156.74 "," 2,266.13 ", 753.43 ," 11,143.66 "," 2,125.30 "," 4,765.13 "," 1,085.97 "," 31,339.77 "
02/15/2017 05:00," 8,328.36 "," 1,185.76 "," 2,281.57 ", 769.22 ," 11,611.01 "," 2,169.81 "," 4,968.31 "," 1,114.91 "," 32,428.96 "
02/15/2017 06:00," 9,042.36 "," 1,277.88 "," 2,330.46 ", 823.65 ," 12,739.88 "," 2,357.60 "," 5,521.47 "," 1,190.24 "," 35,283.55 "
02/15/2017 07:00," 10,050.37 "," 1,453.20 "," 2,418.47 ", 908.44 ," 14,362.26 "," 2,785.53 "," 6,430.15 "," 1,316.61 "," 39,725.02 "
02/15/2017 08:00," 10,349.61 "," 1,499.58 "," 2,446.94 ", 926.38 ," 14,699.65 "," 2,907.71 "," 6,706.18 "," 1,357.50 "," 40,893.55 "
02/15/2017 09:00," 10,405.64 "," 1,451.45 "," 2,389.72 ", 895.26 ," 13,966.45 "," 2,837.77 "," 6,435.10 "," 1,294.86 "," 39,676.26 "
02/15/2017 10:00," 10,455.26 "," 1,389.65 "," 2,339.99 ", 869.13 ," 13,355.89 "," 2,823.61 "," 6,173.06 "," 1,250.45 "," 38,657.05 "
02/15/2017 11:00," 10,411.16 "," 1,369.08 "," 2,292.60 ", 842.15 ," 12,856.14 "," 2,804.21 "," 5,902.94 "," 1,196.39 "," 37,674.68 "
02/15/2017 12:00," 10,249.49 "," 1,321.08 "," 2,239.86 ", 811.73 ," 12,333.80 "," 2,757.82 "," 5,743.42 "," 1,145.77 "," 36,602.96 "
02/15/2017 13:00," 10,109.50 "," 1,266.37 "," 2,197.08 ", 778.93 ," 11,905.68 "," 2,704.81 "," 5,554.76 "," 1,093.51 "," 35,610.63 "
02/15/2017 14:00," 10,014.17 "," 1,233.92 "," 2,180.44 ", 767.41 ," 11,594.81 "," 2,689.42 "," 5,435.29 "," 1,049.99 "," 34,965.46 "
02/15/2017 15:00," 9,934.47 "," 1,191.12 "," 2,165.46 ", 750.36 ," 11,285.74 "," 2,699.45 "," 5,345.25 "," 1,026.54 "," 34,398.40 "
02/15/2017 16:00," 9,816.02 "," 1,189.76 "," 2,157.59 ", 733.17 ," 11,018.26 "," 2,697.58 "," 5,318.13 "," 1,013.41 "," 33,943.92 "
02/15/2017 17:00," 9,764.99 "," 1,190.41 "," 2,164.15 ", 737.47 ," 11,039.68 "," 2,724.39 "," 5,341.91 "," 1,018.38 "," 33,981.36 "
02/15/2017 18:00," 9,748.64 "," 1,233.27 "," 2,163.14 ", 754.89 ," 11,326.69 "," 2,705.90 "," 5,479.67 "," 1,030.14 "," 34,442.34 "
02/15/2017 19:00," 10,154.75 "," 1,340.86 "," 2,226.59 ", 810.20 ," 12,191.78 "," 2,863.89 "," 5,935.81 "," 1,106.49 "," 36,630.36 "
02/15/2017 20:00," 10,303.45 "," 1,353.82 "," 2,300.57 ", 833.83 ," 12,697.78 "," 3,010.42 "," 6,214.10 "," 1,187.22 "," 37,901.19 "
02/15/2017 21:00," 10,192.39 "," 1,322.10 "," 2,322.01 ", 839.41 ," 12,818.98 "," 3,015.71 "," 6,198.13 "," 1,205.81 "," 37,914.54 "
02/15/2017 22:00," 9,855.11 "," 1,329.79 "," 2,322.17 ", 824.85 ," 12,498.61 "," 2,944.91 "," 5,992.15 "," 1,188.94 "," 36,956.54 "
02/15/2017 23:00," 9,295.82 "," 1,275.69 "," 2,275.01 ", 786.12 ," 11,791.07 "," 2,778.57 "," 5,594.70 "," 1,139.09 "," 34,936.06 "
02/15/2017 24:00," 8,742.38 "," 1,204.38 "," 2,227.13 ", 757.70 ," 11,101.10 "," 2,559.70 "," 5,244.64 "," 1,092.36 "," 32,929.38 "
02/16/2017 01:00," 8,410.40 "," 1,189.95 "," 2,205.74 ", 749.69 ," 10,809.83 "," 2,413.52 "," 5,048.99 "," 1,073.48 "," 31,901.61 "
02/16/2017 02:00," 8,301.96 "," 1,189.89 "," 2,201.47 ", 747.24 ," 10,760.73 "," 2,350.44 "," 4,986.51 "," 1,080.76 "," 31,619.00 "
02/16/2017 03:00," 8,308.61 "," 1,205.27 "," 2,216.07 ", 755.91 ," 10,851.89 "," 2,330.70 "," 5,001.50 "," 1,098.43 "," 31,768.38 "
02/16/2017 04:00," 8,405.43 "," 1,190.44 "," 2,229.01 ", 771.88 ," 11,137.32 "," 2,356.23 "," 5,129.33 "," 1,117.74 "," 32,337.38 "
02/16/2017 05:00," 8,703.41 "," 1,295.72 "," 2,244.00 ", 796.00 ," 11,734.42 "," 2,426.50 "," 5,377.12 "," 1,151.42 "," 33,728.59 "
02/16/2017 06:00," 9,494.36 "," 1,406.71 "," 2,302.23 ", 850.09 ," 12,995.48 "," 2,642.39 "," 5,990.02 "," 1,230.33 "," 36,911.61 "
02/16/2017 07:00," 10,582.40 "," 1,627.61 "," 2,394.16 ", 933.79 ," 14,769.58 "," 3,099.36 "," 6,939.41 "," 1,359.97 "," 41,706.27 "
02/16/2017 08:00," 10,804.61 "," 1,652.38 "," 2,416.84 ", 949.27 ," 15,153.90 "," 3,203.86 "," 7,153.64 "," 1,393.44 "," 42,727.95 "
02/16/2017 09:00," 10,646.17 "," 1,577.53 "," 2,371.76 ", 904.99 ," 14,163.79 "," 3,059.24 "," 6,697.50 "," 1,321.09 "," 40,742.09 "
02/16/2017 10:00," 10,423.17 "," 1,472.21 "," 2,317.41 ", 856.24 ," 13,265.36 "," 2,948.56 "," 6,259.59 "," 1,232.92 "," 38,775.46 "
02/16/2017 11:00," 10,213.83 "," 1,377.73 "," 2,261.66 ", 812.83 ," 12,587.72 "," 2,834.75 "," 5,874.08 "," 1,161.41 "," 37,124.00 "
02/16/2017 12:00," 10,039.45 "," 1,313.92 "," 2,238.18 ", 780.04 ," 12,004.57 "," 2,753.40 "," 5,619.67 "," 1,105.29 "," 35,854.53 "
02/16/2017 13:00," 9,896.31 "," 1,262.61 "," 2,212.57 ", 749.15 ," 11,527.01 "," 2,728.34 "," 5,451.04 "," 1,058.73 "," 34,885.77 "
02/16/2017 14:00," 9,892.75 "," 1,230.43 "," 2,193.29 ", 732.97 ," 11,254.20 "," 2,756.24 "," 5,372.99 "," 1,030.45 "," 34,463.32 "
02/16/2017 15:00," 9,868.77 "," 1,207.65 "," 2,182.73 ", 718.39 ," 10,996.09 "," 2,785.23 "," 5,294.08 "," 1,007.85 "," 34,060.79 "
02/16/2017 16:00," 9,859.21 "," 1,190.82 "," 2,172.23 ", 710.69 ," 10,811.88 "," 2,811.22 "," 5,253.24 "," 1,002.90 "," 33,812.19 "
02/16/2017 17:00," 9,808.25 "," 1,196.97 "," 2,175.40 ", 708.64 ," 10,796.31 "," 2,832.59 "," 5,284.80 "," 1,001.71 "," 33,804.67 "
02/16/2017 18:00," 9,720.47 "," 1,198.94 "," 2,158.21 ", 716.16 ," 10,960.63 "," 2,789.12 "," 5,406.09 "," 1,005.16 "," 33,954.78 "
02/16/2017 19:00," 9,967.83 "," 1,285.22 "," 2,182.48 ", 756.91 ," 11,693.36 "," 2,877.42 "," 5,770.55 "," 1,052.51 "," 35,586.29 "
02/16/2017 20:00," 10,125.57 "," 1,333.76 "," 2,257.84 ", 779.97 ," 11,991.14 "," 3,002.39 "," 5,985.89 "," 1,101.45 "," 36,578.00 "
02/16/2017 21:00," 10,036.37 "," 1,279.19 "," 2,282.46 ", 784.29 ," 11,946.20 "," 2,987.92 "," 5,922.91 "," 1,105.23 "," 36,344.59 "
02/16/2017 22:00," 9,635.03 "," 1,289.51 "," 2,257.20 ", 760.95 ," 11,544.36 "," 2,881.06 "," 5,692.66 "," 1,082.47 "," 35,143.25 "
02/16/2017 23:00," 9,063.46 "," 1,237.06 "," 2,223.70 ", 720.48 ," 10,795.99 "," 2,691.25 "," 5,287.05 "," 1,037.79 "," 33,056.77 "
02/16/2017 24:00," 8,527.47 "," 1,157.66 "," 2,186.53 ", 690.48 ," 10,025.65 "," 2,450.34 "," 4,866.41 ", 987.07 ," 30,891.59 "
02/17/2017 01:00," 8,238.30 "," 1,119.70 "," 2,185.34 ", 680.72 ," 9,512.72 "," 2,298.61 "," 4,510.88 ", 993.66 ," 29,539.93 "
02/17/2017 02:00," 8,077.79 "," 1,094.66 "," 2,176.46 ", 678.05 ," 9,299.37 "," 2,204.85 "," 4,443.94 ", 981.40 ," 28,956.51 "
02/17/2017 03:00," 8,003.12 "," 1,110.22 "," 2,173.27 ", 682.19 ," 9,246.93 "," 2,150.77 "," 4,390.22 ", 975.85 ," 28,732.57 "
02/17/2017 04:00," 8,060.22 "," 1,102.39 "," 2,182.40 ", 691.42 ," 9,379.93 "," 2,139.82 "," 4,407.36 ", 978.09 ," 28,941.65 "
02/17/2017 05:00," 8,252.84 "," 1,116.82 "," 2,193.84 ", 700.80 ," 9,828.64 "," 2,172.53 "," 4,644.37 ", 954.44 ," 29,864.27 "
02/17/2017 06:00," 8,841.74 "," 1,169.38 "," 2,254.31 ", 749.01 ," 10,776.85 "," 2,317.27 "," 5,168.98 "," 1,019.55 "," 32,297.09 "
02/17/2017 07:00," 9,673.22 "," 1,360.21 "," 2,324.51 ", 823.09 ," 12,246.27 "," 2,640.87 "," 5,999.97 "," 1,141.35 "," 36,209.49 "
02/17/2017 08:00," 9,862.56 "," 1,388.58 "," 2,365.90 ", 845.13 ," 12,763.76 "," 2,707.83 "," 6,229.39 "," 1,155.86 "," 37,319.00 "
02/17/2017 09:00," 9,893.29 "," 1,341.46 "," 2,318.49 ", 836.30 ," 12,579.05 "," 2,672.40 "," 6,001.24 "," 1,090.55 "," 36,732.79 "
02/17/2017 10:00," 9,938.65 "," 1,358.60 "," 2,288.40 ", 817.85 ," 12,283.23 "," 2,733.46 "," 5,773.59 "," 1,060.49 "," 36,254.26 "
02/17/2017 11:00," 9,971.99 "," 1,349.31 "," 2,260.34 ", 793.80 ," 11,882.49 "," 2,794.52 "," 5,600.49 "," 1,052.46 "," 35,705.39 "
02/17/2017 12:00," 9,981.21 "," 1,284.56 "," 2,231.24 ", 764.50 ," 11,513.56 "," 2,879.87 "," 5,489.96 "," 1,035.74 "," 35,180.64 "
02/17/2017 13:00," 10,005.09 "," 1,255.02 "," 2,202.31 ", 730.31 ," 11,227.09 "," 2,968.15 "," 5,422.91 "," 1,018.59 "," 34,829.47 "
02/17/2017 14:00," 10,063.12 "," 1,219.91 "," 2,199.12 ", 719.86 ," 10,998.25 "," 3,099.25 "," 5,423.19 "," 1,012.24 "," 34,734.93 "
02/17/2017 15:00," 10,024.27 "," 1,206.12 "," 2,189.53 ", 705.14 ," 10,868.42 "," 3,214.37 "," 5,461.12 "," 1,000.41 "," 34,669.37 "
02/17/2017 16:00," 9,924.99 "," 1,185.24 "," 2,183.20 ", 692.96 ," 10,689.12 "," 3,299.08 "," 5,505.55 ", 995.75 ," 34,475.89 "
02/17/2017 17:00," 9,785.47 "," 1,173.49 "," 2,169.05 ", 691.65 ," 10,658.85 "," 3,351.63 "," 5,565.74 ", 998.65 ," 34,394.54 "
02/17/2017 18:00," 9,630.11 "," 1,179.73 "," 2,144.16 ", 693.63 ," 10,739.82 "," 3,278.09 "," 5,614.22 ", 995.82 ," 34,275.56 "
02/17/2017 19:00," 9,694.59 "," 1,231.95 "," 2,134.47 ", 710.56 ," 11,092.56 "," 3,194.11 "," 5,785.05 ", 994.73 ," 34,838.01 "
02/17/2017 20:00," 9,783.63 "," 1,243.29 "," 2,184.23 ", 719.27 ," 11,251.37 "," 3,186.88 "," 5,840.15 "," 1,010.61 "," 35,219.43 "
02/17/2017 21:00," 9,637.86 "," 1,214.65 "," 2,184.96 ", 712.03 ," 11,011.92 "," 3,052.95 "," 5,668.37 "," 1,025.92 "," 34,508.66 "
02/17/2017 22:00," 9,353.18 "," 1,181.89 "," 2,162.03 ", 694.47 ," 10,653.19 "," 2,922.06 "," 5,419.97 "," 1,044.53 "," 33,431.31 "
02/17/2017 23:00," 9,010.29 "," 1,105.37 "," 2,150.68 ", 672.41 ," 10,039.32 "," 2,783.89 "," 5,084.65 "," 1,003.92 "," 31,850.53 "
02/17/2017 24:00," 8,556.45 "," 1,020.04 "," 2,122.38 ", 648.55 ," 9,400.96 "," 2,596.96 "," 4,688.99 ", 941.64 ," 29,975.98 "
02/18/2017 01:00," 8,142.93 "," 1,004.56 "," 2,078.20 ", 631.88 ," 8,826.05 "," 2,398.60 "," 4,413.11 ", 888.57 ," 28,383.91 "
02/18/2017 02:00," 7,914.43 ", 973.39 ," 2,077.11 ", 623.03 ," 8,495.36 "," 2,275.08 "," 4,201.39 ", 878.26 ," 27,438.04 "
02/18/2017 03:00," 7,751.63 ", 937.87 ," 2,070.80 ", 625.48 ," 8,273.25 "," 2,193.94 "," 4,076.90 ", 877.40 ," 26,807.27 "
02/18/2017 04:00," 7,663.19 ", 926.97 ," 2,072.30 ", 626.64 ," 8,190.59 "," 2,149.26 "," 4,006.87 ", 884.90 ," 26,520.71 "
02/18/2017 05:00," 7,695.81 ", 938.44 ," 2,094.63 ", 624.41 ," 8,226.17 "," 2,138.05 "," 4,031.92 ", 901.16 ," 26,650.58 "
02/18/2017 06:00," 7,878.12 ", 956.57 ," 2,113.98 ", 647.97 ," 8,476.38 "," 2,177.79 "," 4,131.16 ", 936.29 ," 27,318.26 "
02/18/2017 07:00," 8,172.74 ", 988.01 ," 2,126.76 ", 675.75 ," 9,039.26 "," 2,275.48 "," 4,387.29 ", 982.85 ," 28,648.15 "
02/18/2017 08:00," 8,373.35 "," 1,045.21 "," 2,146.34 ", 690.52 ," 9,487.17 "," 2,339.90 "," 4,601.98 "," 1,026.81 "," 29,711.29 "
02/18/2017 09:00," 8,741.67 "," 1,062.83 "," 2,160.13 ", 716.01 ," 10,053.71 "," 2,497.32 "," 4,874.91 "," 1,044.83 "," 31,151.40 "
02/18/2017 10:00," 9,147.66 "," 1,111.33 "," 2,161.89 ", 744.60 ," 10,400.18 "," 2,690.23 "," 5,127.62 "," 1,046.60 "," 32,430.12 "
02/18/2017 11:00," 9,481.49 "," 1,145.01 "," 2,159.52 ", 742.55 ," 10,590.55 "," 2,885.64 "," 5,307.89 "," 1,031.92 "," 33,344.58 "
02/18/2017 12:00," 9,787.59 "," 1,154.34 "," 2,151.28 ", 720.11 ," 10,676.30 "," 3,086.15 "," 5,495.04 "," 1,032.54 "," 34,103.36 "
02/18/2017 13:00," 10,113.79 "," 1,147.50 "," 2,145.25 ", 693.43 ," 10,696.78 "," 3,305.19 "," 5,659.17 "," 1,017.52 "," 34,778.63 "
02/18/2017 14:00," 10,437.87 "," 1,167.73 "," 2,157.12 ", 679.84 ," 10,711.50 "," 3,507.11 "," 5,824.36 "," 1,004.99 "," 35,490.51 "
02/18/2017 15:00," 10,738.16 "," 1,187.03 "," 2,152.87 ", 675.16 ," 10,817.67 "," 3,644.47 "," 6,001.09 "," 1,011.75 "," 36,228.19 "
02/18/2017 16:00," 10,940.90 "," 1,201.23 "," 2,140.56 ", 673.46 ," 10,949.32 "," 3,706.45 "," 6,164.91 "," 1,007.67 "," 36,784.50 "
02/18/2017 17:00," 11,012.85 "," 1,210.77 "," 2,132.84 ", 677.27 ," 11,023.31 "," 3,692.90 "," 6,259.09 "," 1,010.86 "," 37,019.91 "
02/18/2017 18:00," 10,782.36 "," 1,215.04 "," 2,134.05 ", 680.06 ," 11,041.96 "," 3,557.66 "," 6,262.84 "," 1,022.69 "," 36,696.67 "
02/18/2017 19:00," 10,756.15 "," 1,238.63 "," 2,128.59 ", 705.99 ," 11,311.32 "," 3,444.24 "," 6,208.06 "," 1,033.14 "," 36,826.11 "
02/18/2017 20:00," 10,685.13 "," 1,235.22 "," 2,153.66 ", 711.51 ," 11,322.69 "," 3,404.93 "," 6,117.17 "," 1,040.77 "," 36,671.08 "
02/18/2017 21:00," 10,414.38 "," 1,204.57 "," 2,146.70 ", 701.89 ," 10,957.00 "," 3,282.29 "," 5,893.65 "," 1,012.13 "," 35,612.60 "
02/18/2017 22:00," 10,120.49 "," 1,137.68 "," 2,127.77 ", 683.51 ," 10,493.74 "," 3,165.94 "," 5,650.80 ", 981.39 ," 34,361.33 "
02/18/2017 23:00," 9,720.31 "," 1,095.57 "," 2,100.62 ", 654.27 ," 9,882.81 "," 3,032.68 "," 5,403.18 ", 942.04 ," 32,831.47 "
02/18/2017 24:00," 9,216.82 "," 1,017.86 "," 2,060.51 ", 623.67 ," 9,199.01 "," 2,845.82 "," 5,044.73 ", 898.36 ," 30,906.78 "
02/19/2017 01:00," 8,825.74 ", 924.28 ," 2,031.26 ", 609.26 ," 8,677.28 "," 2,685.68 "," 4,693.80 ", 870.34 ," 29,317.63 "
02/19/2017 02:00," 8,491.75 ", 909.44 ," 2,022.29 ", 596.56 ," 8,246.18 "," 2,555.62 "," 4,443.40 ", 848.72 ," 28,113.95 "
02/19/2017 03:00," 8,311.24 ", 899.98 ," 2,015.27 ", 592.79 ," 8,020.04 "," 2,471.69 "," 4,285.40 ", 843.13 ," 27,439.54 "
02/19/2017 04:00," 8,190.26 ", 856.72 ," 2,018.04 ", 595.50 ," 7,922.61 "," 2,420.66 "," 4,188.35 ", 842.46 ," 27,034.60 "
02/19/2017 05:00," 8,169.44 ", 872.93 ," 2,034.97 ", 603.17 ," 7,834.09 "," 2,389.86 "," 4,139.17 ", 844.41 ," 26,888.04 "
02/19/2017 06:00," 8,220.24 ", 898.31 ," 2,024.24 ", 606.83 ," 7,989.46 "," 2,390.86 "," 4,191.37 ", 855.59 ," 27,176.89 "
02/19/2017 07:00," 8,362.56 ", 936.04 ," 2,046.82 ", 622.87 ," 8,379.38 "," 2,431.40 "," 4,327.62 ", 874.70 ," 27,981.39 "
02/19/2017 08:00," 8,446.33 ", 969.98 ," 2,060.44 ", 641.00 ," 8,747.90 "," 2,456.38 "," 4,526.29 ", 901.58 ," 28,749.90 "
02/19/2017 09:00," 8,864.46 "," 1,041.35 "," 2,078.09 ", 669.02 ," 9,346.93 "," 2,620.45 "," 4,853.20 ", 935.25 ," 30,408.76 "
02/19/2017 10:00," 9,377.64 "," 1,102.33 "," 2,097.51 ", 685.99 ," 9,947.06 "," 2,852.83 "," 5,206.18 ", 964.87 ," 32,234.41 "
02/19/2017 11:00," 9,788.97 "," 1,125.52 "," 2,114.49 ", 683.00 ," 10,313.04 "," 3,060.25 "," 5,448.27 ", 972.66 ," 33,506.20 "
02/19/2017 12:00," 10,017.84 "," 1,139.44 "," 2,116.20 ", 679.90 ," 10,489.91 "," 3,191.13 "," 5,662.89 ", 977.32 ," 34,274.64 "
02/19/2017 13:00," 10,228.53 "," 1,162.57 "," 2,113.90 ", 680.65 ," 10,586.66 "," 3,321.12 "," 5,838.86 ", 981.53 ," 34,913.82 "
02/19/2017 14:00," 10,522.44 "," 1,177.28 "," 2,112.26 ", 679.24 ," 10,583.28 "," 3,435.14 "," 5,944.56 ", 989.30 ," 35,443.50 "
02/19/2017 15:00," 10,893.00 "," 1,197.96 "," 2,115.68 ", 677.61 ," 10,528.59 "," 3,532.53 "," 6,059.95 ", 983.58 ," 35,988.89 "
02/19/2017 16:00," 11,054.04 "," 1,189.40 "," 2,119.49 ", 677.52 ," 10,545.18 "," 3,607.52 "," 6,095.32 ", 983.35 ," 36,271.84 "
02/19/2017 17:00," 10,887.40 "," 1,202.44 "," 2,132.80 ", 684.10 ," 10,608.91 "," 3,588.99 "," 6,121.02 ", 990.55 ," 36,216.21 "
02/19/2017 18:00," 10,788.94 "," 1,221.51 "," 2,147.94 ", 699.68 ," 10,845.10 "," 3,489.18 "," 6,143.95 ", 991.38 ," 36,327.67 "
02/19/2017 19:00," 11,117.03 "," 1,294.00 "," 2,175.21 ", 730.91 ," 11,402.80 "," 3,485.50 "," 6,384.03 "," 1,032.12 "," 37,621.60 "
02/19/2017 20:00," 11,140.03 "," 1,314.09 "," 2,215.38 ", 736.76 ," 11,618.65 "," 3,531.04 "," 6,484.86 "," 1,042.18 "," 38,082.99 "
02/19/2017 21:00," 10,897.89 "," 1,283.35 "," 2,210.62 ", 718.68 ," 11,347.74 "," 3,376.00 "," 6,324.89 "," 1,012.73 "," 37,171.90 "
02/19/2017 22:00," 10,615.67 "," 1,234.60 "," 2,192.55 ", 691.08 ," 10,907.23 "," 3,244.49 "," 6,082.36 ", 984.54 ," 35,952.52 "
02/19/2017 23:00," 10,096.62 "," 1,152.75 "," 2,150.30 ", 651.14 ," 10,187.87 "," 3,036.78 "," 5,413.94 ", 940.48 ," 33,629.88 "
02/19/2017 24:00," 9,507.65 "," 1,071.98 "," 2,121.17 ", 622.53 ," 9,367.91 "," 2,798.79 "," 4,626.69 ", 891.46 ," 31,008.17 "
02/20/2017 01:00," 9,015.08 "," 1,009.84 "," 2,092.44 ", 592.05 ," 8,610.36 "," 2,590.46 "," 4,126.05 ", 878.74 ," 28,915.01 "
02/20/2017 02:00," 8,678.89 ", 961.40 ," 2,083.72 ", 579.70 ," 8,083.28 "," 2,459.97 "," 3,882.95 ", 861.41 ," 27,591.33 "
02/20/2017 03:00," 8,507.57 ", 852.20 ," 2,108.17 ", 576.56 ," 7,869.28 "," 2,374.81 "," 3,751.32 ", 861.26 ," 26,901.16 "
02/20/2017 04:00," 8,435.44 ", 849.37 ," 2,124.23 ", 582.03 ," 7,825.04 "," 2,318.01 "," 3,754.54 ", 862.46 ," 26,751.12 "
02/20/2017 05:00," 8,564.43 ", 889.74 ," 2,134.65 ", 578.17 ," 8,024.64 "," 2,271.76 "," 3,834.16 ", 868.33 ," 27,165.87 "
02/20/2017 06:00," 9,033.84 ", 919.55 ," 2,174.89 ", 610.80 ," 8,664.08 "," 2,346.76 "," 4,100.13 ", 904.11 ," 28,754.16 "
02/20/2017 07:00," 9,593.43 "," 1,023.62 "," 2,237.70 ", 660.16 ," 9,683.24 "," 2,563.70 "," 4,567.17 ", 977.05 ," 31,306.08 "
02/20/2017 08:00," 9,797.09 "," 1,073.82 "," 2,270.36 ", 699.67 ," 10,407.97 "," 2,647.19 "," 4,916.14 "," 1,024.56 "," 32,836.81 "
02/20/2017 09:00," 9,932.50 "," 1,100.48 "," 2,245.85 ", 717.36 ," 10,708.06 "," 2,653.74 "," 5,112.94 "," 1,033.39 "," 33,504.32 "
02/20/2017 10:00," 10,175.65 "," 1,153.04 "," 2,226.18 ", 732.21 ," 11,068.27 "," 2,727.66 "," 5,322.18 "," 1,044.69 "," 34,449.88 "
02/20/2017 11:00," 10,385.30 "," 1,210.78 "," 2,210.63 ", 741.80 ," 11,377.35 "," 2,797.89 "," 5,480.29 "," 1,043.08 "," 35,247.13 "
02/20/2017 12:00," 10,498.16 "," 1,186.86 "," 2,196.69 ", 736.19 ," 11,531.55 "," 2,863.73 "," 5,539.26 "," 1,031.47 "," 35,583.92 "
02/20/2017 13:00," 10,495.84 "," 1,220.54 "," 2,176.43 ", 723.88 ," 11,483.53 "," 2,892.31 "," 5,572.49 "," 1,014.64 "," 35,579.65 "
02/20/2017 14:00," 10,539.49 "," 1,188.21 "," 2,170.02 ", 724.43 ," 11,420.15 "," 2,958.01 "," 5,588.35 "," 1,013.13 "," 35,601.79 "
02/20/2017 15:00," 10,492.84 "," 1,206.77 "," 2,161.10 ", 719.41 ," 11,257.95 "," 3,028.57 "," 5,640.10 "," 1,013.39 "," 35,520.14 "
02/20/2017 16:00," 10,416.54 "," 1,214.91 "," 2,161.15 ", 714.71 ," 11,088.15 "," 3,091.06 "," 5,728.25 "," 1,019.12 "," 35,433.89 "
02/20/2017 17:00," 10,385.56 "," 1,229.72 "," 2,162.59 ", 714.98 ," 11,047.38 "," 3,129.07 "," 5,826.22 "," 1,024.30 "," 35,519.82 "
02/20/2017 18:00," 10,321.32 "," 1,222.82 "," 2,149.55 ", 720.98 ," 11,192.29 "," 3,090.99 "," 5,876.78 "," 1,015.11 "," 35,589.83 "
02/20/2017 19:00," 10,363.08 "," 1,276.67 "," 2,159.94 ", 744.29 ," 11,644.93 "," 3,091.12 "," 6,008.43 "," 1,038.61 "," 36,327.06 "
02/20/2017 20:00," 10,375.59 "," 1,290.25 "," 2,223.61 ", 760.47 ," 11,901.94 "," 3,170.01 "," 6,153.74 "," 1,069.96 "," 36,945.56 "
